167,538,1,15,66,18
168,538,2,15,66,18
169,538,26,45,67,15
170,538,29,45,67,15
171,538,4,45,67,15
172,538,4,45,67,15
173,539,30,45,68,12
174,539,1,15,68,12
175,539,1,15,68,12
176,539,4,45,68,12
177,540,1,45,69,4
178,540,97,5,69,4
179,540,50,15,69,4
180,540,50,45,70,15
181,540,4,15,70,15
182,540,28,15,70,15
183,540,35,45,70,15
184,540,6,15,70,15
185,541,26,45,71,9
186,541,7,45,71,9
187,541,11,45,71,9
188,541,1,45,71,9
189,541,75,45,72,2
190,541,6,15,72,2
191,541,6,5,72,2
192,541,1,45,73,17
193,541,1,45,73,17
194,541,1,15,73,17
195,542,15,45,74,8
196,542,2,45,74,8
197,542,1,15,75,6
198,542,22,45,75,6
199,542,18,15,76,19
200,542,88,45,76,19
201,542,31,5,77,16
202,542,49,45,77,16
203,542,6,45,78,1
204,542,69,15,78,1
205,542,47,45,79,10
206,542,73,15,79,10
207,543,51,45,80,19
208,543,4,45,80,19
209,543,7,45,80,19
210,543,20,45,81,8
211,543,24,45,81,8
212,543,96,45,82,12
213,543,11,45,82,12
214,544,1,45,83,18
215,544,10,15,83,18
216,544,2,45,83,18
217,544,2,45,83,18
218,545,27,45,84,6
219,545,61,45,84,6
220,545,5,5,84,6
221,545,102,15,84,6
222,545,28,45,84,6
223,545,1,15,85,6
224,546,10,45,86,17
225,546,4,45,86,17
226,546,1,45,86,17
227,546,4,45,86,17
228,546,14,15,87,10
229,546,3,45,87,10
230,546,107,45,87,10
231,546,3,45,87,10
232,546,20,45,87,10
233,547,62,45,88,2
234,547,73,15,88,2
235,547,2,45,88,2
236,547,6,5,88,2
237,547,3,45,89,12
238,547,1,45,89,12
239,547,5,45,89,12
240,547,52,45,89,12
241,548,2,45,90,7
242,548,4,45,90,7
243,548,6,15,90,7
244,548,6,45,90,7
245,548,39,15,91,9
246,549,28,5,92,15
247,549,5,15,92,15
248,549,48,45,92,15
249,549,26,45,92,15
250,549,2,45,93,16
251,549,19,5,93,16
252,549,1,5,93,16
253,549,77,45,93,16
254,549,1,45,93,16
255,549,56,45,94,17
256,550,5,5,95,17
257,550,2,45,95,17
258,550,1,45,95,17
259,550,9,45,95,17
260,550,35,45,96,15
261,550,88,45,96,15
262,550,2,45,96,15
263,550,8,45,96,15
264,550,2,45,97,12
265,550,1,15,97,12
266,550,16,15,98,2
267,550,12,15,98,2
268,550,52,45,98,2
269,550,38,5,98,2
270,550,105,45,99,4
271,551,11,45,100,0
272,551,27,45,100,0
273,551,10,45,100,0
274,551,78,15,100,0
275,551,3,45,101,7
276,551,5,45,101,7
277,551,2,45,102,14
278,552,2,45,103,11
279,552,3,45,103,11
280,552,6,45,103,11
281,552,18,45,103,11
282,552,36,45,104,9
283,552,31,45,104,9
284,552,4,45,104,9
285,552,1,15,105,18
286,552,52,45,105,18
287,552,85,15,105,18
288,552,6,45,105,18
289,552,3,45,106,9
290,552,1,45,106,9
291,552,105,45,106,9
292,552,104,5,107,5
293,553,17,45,108,7
294,553,4,45,108,7
295,553,2,45,108,7
296,553,64,45,108,7
297,553,64,15,108,7
298,553,40,45,109,6
299,553,10,5,109,6
300,553,2,15,109,6
301,553,56,45,109,6
302,553,52,5,110,10
303,553,42,45,110,10
304,553,60,45,110,10
305,553,23,45,110,10
306,554,40,45,111,3
307,554,22,15,111,3
308,554,52,15,111,3
309,554,6,5,111,3
310,554,1,15,112,6
311,554,80,45,112,6
312,554,18,45,113,12
313,554,1,45,113,12
314,554,62,45,113,12
315,554,21,45,113,12
316,554,3,45,114,0
317,554,58,5,114,0
318,554,1,45,114,0
319,554,100,5,115,18
320,554,5,5,115,18
321,554,3,45,116,2
322,554,19,15,116,2
323,554,57,15,116,2
324,554,31,45,117,11
325,554,9,45,117,11
326,554,1,45,117,11
327,554,31,45,118,12
328,555,7,45,119,15
329,555,3,45,119,15
330,555,57,45,119,15
331,555,2,45,119,15
332,555,1,5,120,0
333,555,3,45,120,0
334,555,17,45,121,1
335,555,11,45,121,1
336,555,60,45,122,5
337,555,2,45,122,5
338,555,44,45,122,5
339,555,54,15,122,5
340,556,4,45,123,14
341,556,44,45,123,14
342,556,7,15,123,14
343,556,6,15,124,16
344,556,7,45,124,16
345,556,2,45,124,16
346,556,2,45,124,16
347,556,42,45,124,16
348,556,10,45,125,10
349,556,4,45,125,10
350,556,70,5,126,17
351,556,9,15,126,17
352,556,28,45,126,17
353,556,8,45,126,17
354,556,1,15,126,17
355,556,29,45,127,8
356,557,33,45,128,2
357,557,2,45,128,2
358,557,4,45,128,2
359,557,4,45,128,2
360,557,100,5,128,2
361,557,2,45,129,7
362,557,23,45,129,7
363,558,89,15,130,0
364,558,74,5,130,0
365,558,23,45,130,0
366,558,2,15,131,0
367,558,21,45,131,0
368,558,3,45,132,15
369,558,71,45,132,15
370,558,105,45,132,15
371,558,24,45,132,15
372,558,27,45,132,15
373,558,48,45,133,7
374,558,3,45,133,7
375,558,4,45,133,7
376,558,3,45,134,8
377,558,31,15,134,8
378,559,60,45,135,10
379,559,18,45,135,10
380,559,6,15,135,10
381,559,5,5,135,10
382,559,1,45,136,0
383,559,62,45,136,0
384,559,2,45,136,0
385,559,13,5,136,0
386,559,1,45,136,0
387,560,11,45,137,16
388,560,52,45,137,16
389,560,82,45,137,16
390,560,1,15,138,7
391,560,22,45,138,7
392,560,1,45,139,5
393,560,5,45,139,5
394,560,25,45,139,5
395,560,35,5,140,14
396,560,76,45,140,14
397,560,96,45,140,14
398,560,92,15,140,14
399,561,66,15,141,5
400,561,82,15,141,5
401,561,14,45,141,5
402,561,11,15,141,5
403,561,46,45,142,8
404,561,9,45,142,8
405,561,20,45,142,8
406,561,7,15,142,8
407,561,2,45,143,4
408,561,2,45,143,4
409,561,2,45,144,16
410,562,4,45,145,13
411,562,76,15,145,13
412,562,2,45,145,13
413,562,3,45,145,13
414,562,19,45,145,13
415,562,20,15,146,4
416,562,1,45,146,4
417,562,18,45,146,4
418,562,47,15,146,4
419,562,1,45,147,14
420,562,58,45,147,14
421,563,5,15,148,3
422,563,7,15,148,3
423,563,1,45,148,3
424,563,47,45,148,3
425,563,5,45,149,6
426,563,16,45,149,6
427,563,8,45,149,6
428,563,18,45,149,6
429,563,18,5,150,14
430,563,1,15,150,14
431,563,4,45,150,14
432,563,19,45,150,14
433,564,6,45,151,13
434,564,31,45,151,13
435,564,78,15,152,0
436,564,3,45,152,0
437,564,98,5,152,0
438,564,35,45,152,0
439,564,4,45,152,0
440,564,3,45,153,10
441,564,25,45,153,10
442,564,2,45,154,19
443,564,8,5,154,19
444,564,1,45,154,19
445,564,5,5,154,19
446,564,4,45,155,7
447,565,2,5,156,6
448,565,15,15,156,6
449,565,86,45,156,6
450,565,46,45,156,6
451,565,5,45,157,16
452,565,20,45,157,16
453,565,1,45,158,19
454,565,33,45,158,19
455,565,2,45,158,19
456,566,1,45,159,7
457,566,88,45,159,7
458,566,8,45,159,7
459,566,25,45,159,7
460,566,27,5,159,7
461,566,1,15,160,3
462,566,48,45,160,3
463,566,6,15,161,15
464,566,28,15,161,15
465,566,42,15,161,15
466,566,12,45,162,16
467,567,2,45,163,17
468,567,3,45,163,17
469,567,19,45,163,17
470,567,28,15,163,17
471,567,23,45,163,17
472,567,1,45,164,0
473,567,1,45,164,0
474,567,1,45,164,0
475,567,4,45,164,0
476,567,19,45,164,0
477,567,8,45,165,12
478,567,2,45,165,12
479,567,101,45,165,12
480,567,28,45,165,12
481,567,17,45,165,12
482,567,1,45,166,12
483,568,44,45,167,16
484,568,3,45,167,16
485,568,18,45,167,16
486,568,2,45,168,3
487,568,2,45,168,3
488,568,91,5,168,3
489,568,8,5,168,3
490,568,31,45,169,9
491,568,100,45,169,9
492,568,12,45,169,9
493,568,1,45,169,9
494,568,83,45,170,4
495,568,19,45,170,4
496,568,7,45,170,4
497,569,1,45,171,8
498,569,2,45,171,8
499,569,4,45,171,8
500,569,1,5,171,8
501,569,5,45,171,8
502,569,13,45,172,6
503,569,2,45,172,6
504,569,1,15,173,6
505,569,8,45,173,6
506,569,7,15,174,14
507,569,1,45,174,14
508,569,18,45,174,14
509,569,26,45,174,14
510,569,29,45,174,14
511,570,107,45,175,10
512,570,2,15,175,10
513,570,4,15,176,9
514,570,78,15,176,9
515,570,6,45,176,9
516,570,45,15,176,9
517,570,18,45,177,14
518,570,1,45,177,14
519,570,28,45,177,14
520,570,4,45,178,10
521,570,1,45,178,10
522,570,21,45,179,7
523,571,4,15,180,14
524,571,60,45,180,14
525,571,4,45,180,14
526,571,30,5,181,0
527,571,80,15,181,0
528,571,12,45,181,0
529,571,6,15,181,0
530,571,4,45,181,0
531,571,2,15,182,1
532,571,1,5,182,1
533,571,3,45,182,1
534,572,36,45,183,1
535,572,2,45,183,1
536,572,2,15,183,1
537,572,21,45,184,11
538,572,1,15,184,11
539,572,72,45,185,11
540,572,2,45,185,11
541,572,45,5,185,11
542,572,2,45,186,7
543,572,4,45,186,7
544,572,7,45,187,10
545,572,2,45,187,10
546,572,1,45,188,12
547,572,13,15,188,12
548,573,12,45,189,17
549,573,99,5,189,17
550,573,2,45,189,17
551,573,18,45,190,4
552,573,1,45,190,4
553,573,10,15,191,4
554,573,18,45,191,4
555,573,9,45,192,2
556,573,61,15,192,2
557,573,103,15,192,2
558,573,14,15,193,19
559,574,3,45,194,7
560,574,1,45,194,7
561,574,39,15,194,7
562,574,18,45,194,7
563,574,7,45,194,7
564,574,56,45,195,19
565,574,2,15,195,19
566,574,1,5,195,19
567,574,88,45,196,14
568,575,72,45,197,2
569,575,1,45,197,2
570,575,1,15,197,2
571,575,2,15,198,17
572,575,1,45,198,17
573,575,41,45,199,1
574,575,18,45,199,1
575,575,14,45,199,1
576,575,1,45,200,19
577,575,106,45,200,19
578,575,19,15,200,19
579,575,64,45,201,10
580,575,3,45,201,10
581,576,28,45,202,10
582,576,9,45,202,10
583,576,5,15,202,10
584,576,12,45,203,19
585,576,54,15,203,19
586,576,8,15,203,19
587,576,6,15,203,19
588,576,13,45,203,19
589,576,103,45,204,3
590,576,1,5,204,3
591,576,4,45,205,17
592,576,10,45,205,17
593,576,70,45,205,17
594,576,104,15,205,17
595,576,68,45,206,5
596,576,1,15,206,5
597,577,105,45,207,17
598,577,2,45,207,17
599,577,8,45,207,17
600,577,22,5,208,6
601,577,53,15,208,6
602,577,8,45,208,6
603,577,9,45,209,0
604,577,1,45,209,0
605,577,3,45,209,0
606,577,1,5,209,0
607,578,66,5,210,14
608,578,4,45,210,14
609,578,20,45,210,14
610,578,5,45,210,14
611,578,91,45,210,14
612,578,1,45,211,12
613,578,2,45,211,12
614,578,5,5,211,12
615,578,17,45,212,3
616,578,53,15,212,3
617,578,3,45,213,0
618,578,3,45,213,0
619,578,22,45,214,9
620,578,25,45,214,9
621,579,82,45,215,18
622,579,2,45,215,18
623,579,2,45,215,18
624,579,23,45,215,18
625,579,21,45,216,17
626,579,7,15,216,17
627,579,29,45,216,17
628,579,1,45,217,9
629,579,2,45,217,9
630,579,4,45,217,9
631,579,1,45,217,9
632,579,29,45,217,9
633,579,34,5,218,6
634,579,38,45,218,6
635,579,8,45,218,6
636,579,2,45,218,6
637,579,62,45,218,6
638,579,9,45,219,2
639,580,1,45,220,0
640,580,1,45,220,0
641,580,67,5,221,15
642,580,23,45,221,15
643,580,3,45,221,15
644,580,4,45,222,13
645,580,96,45,222,13
646,580,1,45,222,13
647,580,1,45,222,13
648,580,60,45,222,13
649,580,54,45,223,8
650,580,1,45,223,8
651,580,1,45,223,8
652,580,1,45,223,8
653,581,2,15,224,13
654,581,3,45,224,13
655,581,3,45,225,4
656,581,2,15,225,4
657,581,2,45,225,4
658,581,2,45,225,4
659,581,2,45,226,4
660,581,4,45,226,4
661,581,2,15,227,13
662,582,32,45,228,4
663,582,1,5,228,4
664,582,8,45,228,4
665,582,12,15,228,4
666,582,7,45,229,10
667,582,12,5,229,10
668,582,15,45,229,10
669,582,76,45,230,2
670,582,5,5,230,2
671,582,73,45,230,2
672,582,4,45,230,2
673,583,1,45,231,16
674,583,11,45,231,16
675,583,9,45,232,15
676,583,67,45,232,15
677,583,47,45,232,15
678,583,6,45,233,12
679,583,51,45,233,12
680,583,15,45,233,12
681,583,1,5,234,8
682,583,39,15,234,8
683,583,97,45,234,8
684,583,7,45,234,8
685,583,6,5,234,8
686,584,3,45,235,2
687,584,11,15,235,2
688,584,19,15,235,2
689,584,17,45,235,2
690,584,59,45,236,8
691,584,78,45,236,8
692,584,15,5,237,7
693,584,1,45,237,7
694,584,48,45,237,7
695,584,1,15,237,7
696,584,18,45,238,1
697,584,18,45,238,1
698,584,47,15,238,1
699,584,91,45,239,0
700,585,8,45,240,18
701,585,4,45,240,18
702,585,1,5,240,18
703,585,4,5,240,18
704,585,1,5,240,18
705,585,36,45,241,11
706,585,1,15,241,11
707,585,7,45,241,11
708,585,1,45,241,11
709,585,85,15,242,8
710,585,17,45,242,8
711,585,2,45,242,8
712,585,31,45,243,4
713,585,6,45,243,4
714,585,49,15,243,4
715,585,2,45,243,4
716,585,20,45,243,4
717,585,4,45,244,17
718,586,44,45,245,15
719,586,4,45,245,15
720,586,23,45,245,15
721,586,4,45,245,15
722,586,41,45,245,15
723,586,20,45,246,5
724,586,75,45,246,5
725,586,44,15,246,5
726,586,19,45,246,5
727,587,10,15,247,13
728,587,2,15,247,13
729,587,73,45,247,13
730,587,17,45,248,4
731,587,1,45,248,4
732,587,23,15,248,4
733,587,24,45,249,16
734,587,3,45,249,16
735,587,17,45,249,16
736,587,2,45,250,1
737,587,7,5,250,1
738,587,37,15,250,1
739,587,25,45,250,1
740,588,24,45,251,12
741,588,11,45,251,12
742,588,1,45,251,12
743,588,1,45,251,12
744,588,31,45,251,12
745,588,4,45,252,4
746,588,3,45,252,4
747,588,59,45,252,4
748,588,22,45,253,18
749,588,2,5,253,18
750,588,22,45,253,18
751,588,69,45,253,18
752,588,83,15,254,14
753,588,11,45,254,14
754,588,3,45,254,14
755,588,78,15,254,14
756,588,2,45,255,4
757,589,33,45,256,9
758,589,2,15,256,9
759,589,49,15,257,15
760,589,11,45,257,15
761,589,31,45,258,10
762,589,12,45,258,10
763,589,2,45,258,10
764,589,55,5,258,10
765,589,11,45,259,8
766,589,11,45,259,8
767,589,43,5,259,8
768,589,2,45,259,8
769,589,34,15,259,8
770,589,61,15,260,16
771,590,42,15,261,13
772,590,27,45,261,13
773,590,1,45,261,13
774,590,1,15,262,14
775,590,1,5,262,14
776,590,5,45,263,13
777,590,5,45,263,13
778,590,12,45,264,3
779,590,13,5,264,3
780,590,2,45,265,4
781,590,2,45,265,4
782,590,11,45,265,4
783,590,1,15,265,4
784,591,27,5,266,2
785,591,55,15,266,2
786,591,21,45,266,2
787,591,5,45,266,2
788,591,11,15,267,10
789,591,89,45,267,10
790,591,10,15,267,10
791,591,46,15,267,10
792,591,1,15,268,12
793,591,21,45,268,12
794,591,6,15,268,12
795,591,19,45,268,12
796,591,62,5,268,12
797,591,66,15,269,2
798,591,1,45,269,2
799,591,28,45,270,16
800,591,27,45,270,16
801,592,96,45,271,8
802,592,17,45,271,8
803,592,5,45,271,8
804,592,18,15,271,8
805,592,24,45,271,8
806,592,6,5,272,12
807,592,6,15,272,12
808,592,47,15,273,14
809,592,35,45,273,14
810,592,94,45,273,14
811,592,3,45,274,9
812,592,9,45,274,9
813,592,8,45,275,4
814,592,23,45,275,4
815,592,33,45,275,4
816,593,52,45,276,4
817,593,63,15,276,4
818,593,20,45,277,2
819,593,27,45,277,2
820,593,35,45,278,9
821,593,6,45,278,9
822,593,10,5,278,9
823,593,1,5,278,9
824,593,14,45,278,9
825,593,7,45,279,2
826,593,55,45,279,2
827,593,2,45,279,2
828,593,6,5,279,2
829,593,7,15,280,5
830,593,2,45,280,5
831,593,35,45,280,5
832,594,7,15,281,5
833,594,23,45,281,5
834,594,2,45,281,5
835,594,4,15,282,15
836,594,1,45,282,15
837,594,1,45,283,6
838,594,3,45,283,6
839,594,39,45,283,6
840,594,11,45,284,10
841,594,40,45,284,10
842,595,52,45,285,11
843,595,78,45,285,11
844,595,20,5,286,10
845,595,10,5,286,10
846,595,5,45,286,10
847,595,47,5,286,10
848,595,64,15,287,15
849,595,22,45,287,15
850,595,2,45,287,15
851,595,4,45,287,15
852,595,9,45,287,15
853,595,1,15,288,13
854,595,5,15,288,13
855,595,6,45,289,2
856,595,10,15,289,2
857,595,29,45,289,2
858,595,88,45,289,2
859,595,12,15,289,2
860,595,4,45,290,9
861,595,8,45,290,9
862,596,3,45,291,18
863,596,5,45,291,18
864,596,63,5,291,18
865,596,95,45,291,18
866,596,4,45,292,18
867,596,27,5,292,18
868,596,13,5,293,19
869,596,6,45,293,19
870,596,2,45,293,19
871,596,17,45,294,11
872,596,74,45,294,11
873,596,1,45,294,11
874,596,8,45,294,11
875,596,55,45,294,11
876,596,2,45,295,7
877,596,6,45,295,7
878,596,14,45,295,7
879,596,23,45,295,7
880,596,22,5,295,7
881,596,2,45,296,17
882,597,76,45,297,2
883,597,2,45,297,2
884,597,4,45,297,2
885,597,100,45,298,17
886,597,14,15,298,17
887,597,59,45,299,8
888,597,2,45,299,8
889,597,85,5,299,8
890,597,59,45,300,2
891,597,5,45,300,2
892,597,62,15,300,2
893,597,64,15,301,3
894,597,16,15,301,3
895,597,1,45,302,2
896,597,5,45,302,2
897,597,1,45,302,2
898,597,4,45,302,2
899,598,65,45,303,11
900,598,5,15,303,11
901,598,18,45,303,11
902,598,5,5,303,11
903,598,42,15,303,11
904,598,11,45,304,4
905,598,2,45,304,4
906,598,13,45,305,1
907,598,2,15,305,1
908,598,51,45,306,17
909,598,4,45,306,17
910,598,34,45,306,17
911,598,3,45,306,17
912,598,15,45,307,5
913,598,23,45,307,5
914,598,26,15,307,5
915,598,1,45,307,5
916,598,1,15,308,18
917,598,4,45,308,18
918,598,2,45,308,18
919,598,10,5,308,18
920,598,3,45,308,18
921,598,9,15,309,5
922,598,15,45,309,5
923,599,3,45,310,1
924,599,81,15,310,1
925,599,4,45,310,1
926,599,8,15,310,1
927,599,23,45,310,1
928,599,23,45,311,18
929,599,85,5,311,18
930,599,9,15,312,13
931,599,73,45,312,13
932,599,8,15,312,13
933,599,76,45,313,8
934,599,12,45,313,8
935,599,12,15,313,8
936,599,9,45,314,7
937,599,7,5,314,7
938,599,80,45,315,2
939,600,20,45,316,6
940,600,3,45,316,6
941,600,8,5,316,6
942,600,33,5,316,6
943,600,2,45,317,17
944,600,1,15,317,17
945,600,68,45,317,17
946,600,4,45,317,17
947,600,15,45,318,7
948,600,4,45,318,7
949,600,9,45,318,7
950,600,2,45,319,8
951,600,9,45,319,8
952,600,7,45,319,8
953,600,9,45,319,8
954,600,73,45,319,8
955,600,93,45,320,15
956,601,27,45,321,8
957,601,18,45,321,8
958,601,5,15,321,8
959,601,1,45,321,8
960,601,36,45,321,8
961,601,9,45,322,3
962,601,20,45,322,3
963,601,70,45,322,3
964,601,1,45,322,3
965,601,5,15,323,18
966,601,91,5,323,18
967,601,2,15,323,18
968,601,3,45,323,18
969,601,2,45,324,4
970,601,23,45,324,4
971,602,41,45,325,3
972,602,2,15,325,3
973,602,44,45,325,3
974,602,53,15,326,9
975,602,10,5,326,9
976,602,65,45,326,9
977,602,3,45,326,9
978,602,3,45,327,9
979,602,3,45,327,9
980,602,25,45,327,9
981,602,50,45,327,9
982,602,88,45,327,9
983,602,3,45,328,17
984,602,2,45,328,17
985,602,2,45,328,17
986,602,13,15,328,17
987,602,11,15,328,17
988,602,9,15,329,11
989,602,13,15,329,11
990,602,33,15,330,6
991,602,66,15,330,6
992,602,99,45,330,6
993,603,12,15,331,8
994,603,2,45,331,8
995,603,1,45,332,8
996,603,4,45,332,8
997,603,98,45,332,8
998,603,3,45,332,8
999,603,44,45,333,17
1000,603,6,45,333,17
1001,603,38,45,333,17
1002,603,68,45,333,17
1003,603,59,45,333,17
1004,603,1,45,334,14
1005,603,3,45,334,14
1006,603,53,15,335,13
1007,603,46,15,335,13
1008,603,63,5,335,13
1009,603,3,45,335,13
1010,603,21,5,335,13
1011,603,18,45,336,16
1012,603,6,45,336,16
1013,603,1,5,336,16
1014,604,35,45,337,18
1015,604,8,45,337,18
1016,604,107,45,338,8
1017,604,3,45,338,8
1018,604,6,15,338,8
1019,604,31,45,339,7
1020,604,72,45,339,7
1021,604,10,5,339,7
1022,604,3,45,339,7
1023,604,90,45,339,7
1024,604,12,15,340,15
1025,604,11,45,340,15
1026,604,2,5,340,15
1027,604,1,45,340,15
1028,604,10,45,340,15
1029,604,3,45,341,10
1030,604,16,5,341,10
1031,604,13,5,341,10
1032,605,8,15,342,4
1033,605,7,45,342,4
1034,605,61,5,342,4
1035,605,3,45,343,9
1036,605,41,15,343,9
1037,605,14,15,343,9
1038,605,53,5,343,9
1039,605,77,45,344,5
1040,605,3,45,344,5
1041,605,1,45,344,5
1042,605,33,45,344,5
1043,605,43,15,345,6
1044,605,68,15,345,6
1045,605,57,45,346,8
1046,605,44,15,346,8
1047,605,62,15,346,8
1048,605,1,45,346,8
1049,605,31,45,346,8
1050,605,29,15,347,1
1051,605,24,45,347,1
1052,605,1,5,348,11
1053,605,74,15,348,11
1054,605,8,15,348,11
1055,606,24,45,349,6
1056,606,30,45,349,6
1057,606,4,5,349,6
1058,606,15,5,349,6
1059,606,31,45,349,6
1060,606,18,45,350,4
1061,606,5,15,350,4
1062,606,33,45,350,4
1063,606,9,45,350,4
1064,606,62,45,351,2
1065,606,12,45,351,2
1066,606,16,5,351,2
1067,606,3,45,351,2
1068,606,2,45,352,17
1069,606,11,45,352,17
1070,606,87,45,352,17
1071,606,4,45,352,17
1072,606,52,45,353,1
1073,606,13,5,353,1
1074,606,59,45,353,1
1075,606,2,5,353,1
1076,606,68,15,353,1
1077,606,31,15,354,4
1078,606,34,5,354,4
1079,606,45,45,354,4
1080,606,2,45,354,4
1081,606,11,45,354,4
1082,607,3,45,355,18
1083,607,11,45,355,18
1084,607,63,45,356,4
1085,607,1,5,356,4
1086,607,61,5,356,4
1087,607,99,15,357,12
1088,607,104,45,357,12
1089,607,10,15,357,12
1090,607,11,45,358,6
1091,607,106,45,358,6
1092,607,44,5,359,3
1093,607,12,45,359,3
1094,607,44,45,359,3
1095,607,59,45,359,3
1096,607,24,5,359,3
1097,607,38,45,360,5
1098,607,2,5,360,5
1099,607,5,45,360,5
1100,607,27,15,361,12
1101,608,99,5,362,8
1102,608,3,45,362,8
1103,608,10,45,362,8
1104,608,5,45,362,8
1105,608,99,15,363,14
1106,608,1,45,363,14
1107,608,2,45,363,14
1108,608,3,45,363,14
1109,608,2,45,363,14
1110,608,8,15,364,10
1111,608,94,45,364,10
1112,608,31,45,364,10
1113,608,22,15,364,10
1114,608,2,45,365,14
1115,609,69,15,366,5
1116,609,5,15,366,5
1117,609,78,15,366,5
1118,609,6,45,367,1
1119,609,1,45,367,1
1120,609,16,45,367,1
1121,609,6,15,368,13
1122,609,27,45,368,13
1123,609,85,15,368,13
1124,609,4,5,368,13
1125,609,5,45,368,13
1126,609,1,45,369,4
1127,609,37,45,369,4
1128,609,102,5,369,4
1129,609,5,15,369,4
1130,609,4,45,369,4
1131,609,2,45,370,15
1132,609,78,45,370,15
1133,609,2,45,370,15
1134,609,33,5,370,15
1135,610,2,45,371,11
1136,610,12,15,371,11
1137,610,51,45,371,11
1138,610,25,45,371,11
1139,610,2,45,372,13
1140,610,73,5,372,13
1141,610,47,45,372,13
1142,610,9,45,372,13
1143,610,28,15,373,10
1144,610,21,45,373,10
1145,610,10,5,373,10
1146,610,22,15,373,10
1147,610,1,45,373,10
1148,610,73,5,374,10
1149,610,52,45,374,10
1150,610,2,45,374,10
1151,610,101,45,374,10
1152,610,45,15,374,10
1153,610,2,15,375,14
