128,530,49,15,59
129,530,27,45,59
130,530,3,45,59
131,530,1,15,60
132,531,15,45,61
133,531,83,15,61
134,531,11,15,62
135,531,68,45,62
136,532,4,45,63
137,532,1,45,63
138,532,40,45,63
139,532,3,45,63
140,532,14,15,64
141,533,16,5,65
142,533,1,45,65
143,533,13,15,66
144,533,4,45,66
145,534,3,45,67
146,534,2,45,67
147,534,8,45,68
148,534,66,5,68
149,534,2,45,69
150,535,39,15,70
151,535,13,15,70
152,535,8,45,71
153,535,32,45,71
154,536,6,45,72
155,536,8,45,72
156,536,1,45,72
157,536,72,45,72
158,536,12,45,72
159,536,87,45,73
160,536,21,45,73
161,536,2,45,73
162,537,3,45,74
163,537,1,15,74
164,537,3,45,74
165,538,10,15,75
166,538,3,45,75
167,538,1,15,75
168,538,2,15,75
169,538,26,45,76
170,538,29,45,76
171,538,4,45,76
172,538,4,45,76
173,539,30,45,77
174,539,1,15,77
175,539,1,15,77
176,539,4,45,77
177,540,1,45,78
178,540,97,5,78
179,540,50,15,79
180,540,50,45,79
181,540,4,15,80
182,540,28,15,80
183,540,35,45,80
184,540,6,15,81
185,541,26,45,82
186,541,7,45,82
187,541,11,45,82
188,541,1,45,83
189,541,75,45,83
190,541,6,15,83
191,541,6,5,83
192,541,1,45,83
193,541,1,45,84
194,541,1,15,84
195,542,15,45,85
196,542,2,45,85
197,542,1,15,85
198,542,22,45,85
199,542,18,15,86
200,542,88,45,86
201,542,31,5,86
202,542,49,45,87
203,542,6,45,87
204,542,69,15,87
205,542,47,45,87
206,542,73,15,88
207,543,51,45,89
208,543,4,45,89
209,543,7,45,89
210,543,20,45,89
211,543,24,45,89
212,543,96,45,90
213,543,11,45,90
214,544,1,45,91
215,544,10,15,91
216,544,2,45,92
217,544,2,45,92
218,545,27,45,93
219,545,61,45,93
220,545,5,5,93
221,545,102,15,94
222,545,28,45,94
223,545,1,15,94
224,546,10,45,95
225,546,4,45,95
226,546,1,45,95
227,546,4,45,95
228,546,14,15,96
229,546,3,45,96
230,546,107,45,97
231,546,3,45,97
232,546,20,45,98
233,547,62,45,99
234,547,73,15,99
235,547,2,45,99
236,547,6,5,100
237,547,3,45,100
238,547,1,45,100
239,547,5,45,100
240,547,52,45,100
241,548,2,45,101
242,548,4,45,101
243,548,6,15,102
244,548,6,45,102
245,548,39,15,102
246,549,28,5,103
247,549,5,15,103
248,549,48,45,103
249,549,26,45,103
250,549,2,45,104
251,549,19,5,104
252,549,1,5,105
253,549,77,45,105
254,549,1,45,106
255,549,56,45,106
256,550,5,5,107
257,550,2,45,107
258,550,1,45,108
259,550,9,45,108
260,550,35,45,108
261,550,88,45,108
262,550,2,45,108
263,550,8,45,109
264,550,2,45,109
265,550,1,15,109
266,550,16,15,110
267,550,12,15,110
268,550,52,45,110
269,550,38,5,111
270,550,105,45,111
271,551,11,45,112
272,551,27,45,112
273,551,10,45,112
274,551,78,15,112
275,551,3,45,112
276,551,5,45,113
277,551,2,45,113
278,552,2,45,114
279,552,3,45,114
280,552,6,45,114
281,552,18,45,114
282,552,36,45,114
283,552,31,45,115
284,552,4,45,115
285,552,1,15,116
286,552,52,45,116
287,552,85,15,116
288,552,6,45,117
289,552,3,45,117
290,552,1,45,118
291,552,105,45,118
292,552,104,5,118
293,553,17,45,119
294,553,4,45,119
295,553,2,45,120
296,553,64,45,120
297,553,64,15,120
298,553,40,45,121
299,553,10,5,121
300,553,2,15,122
301,553,56,45,122
302,553,52,5,122
303,553,42,45,122
304,553,60,45,122
305,553,23,45,123
306,554,40,45,124
307,554,22,15,124
308,554,52,15,124
309,554,6,5,125
310,554,1,15,125
311,554,80,45,125
312,554,18,45,126
313,554,1,45,126
314,554,62,45,127
315,554,21,45,127
316,554,3,45,127
317,554,58,5,127
318,554,1,45,127
319,554,100,5,128
320,554,5,5,128
321,554,3,45,128
322,554,19,15,128
323,554,57,15,129
324,554,31,45,129
325,554,9,45,129
326,554,1,45,130
327,554,31,45,130
328,555,7,45,131
329,555,3,45,131
330,555,57,45,131
331,555,2,45,131
332,555,1,5,132
333,555,3,45,132
334,555,17,45,132
335,555,11,45,133
336,555,60,45,133
337,555,2,45,133
338,555,44,45,133
339,555,54,15,133
340,556,4,45,134
341,556,44,45,134
342,556,7,15,134
343,556,6,15,134
344,556,7,45,134
345,556,2,45,135
346,556,2,45,135
347,556,42,45,135
348,556,10,45,135
349,556,4,45,136
350,556,70,5,136
351,556,9,15,136
352,556,28,45,137
353,556,8,45,137
354,556,1,15,137
355,556,29,45,137
356,557,33,45,138
357,557,2,45,138
358,557,4,45,138
359,557,4,45,138
360,557,100,5,139
361,557,2,45,139
362,557,23,45,139
363,558,89,15,140
364,558,74,5,140
365,558,23,45,140
366,558,2,15,141
367,558,21,45,141
368,558,3,45,141
369,558,71,45,141
370,558,105,45,142
371,558,24,45,142
372,558,27,45,142
373,558,48,45,142
374,558,3,45,142
375,558,4,45,143
376,558,3,45,143
377,558,31,15,144
378,559,60,45,145
379,559,18,45,145
380,559,6,15,145
381,559,5,5,146
382,559,1,45,146
383,559,62,45,147
384,559,2,45,147
385,559,13,5,148
386,559,1,45,148
387,560,11,45,149
388,560,52,45,149
389,560,82,45,149
390,560,1,15,149
391,560,22,45,150
392,560,1,45,150
393,560,5,45,150
394,560,25,45,150
395,560,35,5,150
396,560,76,45,151
397,560,96,45,151
398,560,92,15,151
399,561,66,15,152
400,561,82,15,152
401,561,14,45,153
402,561,11,15,153
403,561,46,45,153
404,561,9,45,153
405,561,20,45,154
406,561,7,15,154
407,561,2,45,154
408,561,2,45,155
409,561,2,45,155
410,562,4,45,156
411,562,76,15,156
412,562,2,45,156
413,562,3,45,157
414,562,19,45,157
415,562,20,15,158
416,562,1,45,158
417,562,18,45,158
418,562,47,15,159
419,562,1,45,159
420,562,58,45,159
421,563,5,15,160
422,563,7,15,160
423,563,1,45,160
424,563,47,45,161
425,563,5,45,161
426,563,16,45,161
427,563,8,45,161
428,563,18,45,162
429,563,18,5,162
430,563,1,15,162
431,563,4,45,162
432,563,19,45,163
433,564,6,45,164
434,564,31,45,164
435,564,78,15,164
436,564,3,45,164
437,564,98,5,165
438,564,35,45,165
439,564,4,45,166
440,564,3,45,166
441,564,25,45,166
442,564,2,45,166
443,564,8,5,166
444,564,1,45,167
445,564,5,5,167
446,564,4,45,167
447,565,2,5,168
448,565,15,15,168
449,565,86,45,168
450,565,46,45,169
451,565,5,45,169
452,565,20,45,169
453,565,1,45,169
454,565,33,45,170
455,565,2,45,170
456,566,1,45,171
457,566,88,45,171
458,566,8,45,171
459,566,25,45,171
460,566,27,5,171
461,566,1,15,172
462,566,48,45,172
463,566,6,15,172
464,566,28,15,172
465,566,42,15,173
466,566,12,45,173
467,567,2,45,174
468,567,3,45,174
469,567,19,45,174
470,567,28,15,174
471,567,23,45,174
472,567,1,45,175
473,567,1,45,175
474,567,1,45,175
475,567,4,45,175
476,567,19,45,176
477,567,8,45,176
478,567,2,45,176
479,567,101,45,176
480,567,28,45,176
481,567,17,45,177
482,567,1,45,177
483,568,44,45,178
484,568,3,45,178
485,568,18,45,179
486,568,2,45,179
487,568,2,45,179
488,568,91,5,179
489,568,8,5,179
490,568,31,45,180
491,568,100,45,180
492,568,12,45,180
493,568,1,45,180
494,568,83,45,180
495,568,19,45,181
496,568,7,45,181
497,569,1,45,182
498,569,2,45,182
499,569,4,45,182
500,569,1,5,182
501,569,5,45,183
502,569,13,45,183
503,569,2,45,183
504,569,1,15,183
505,569,8,45,184
506,569,7,15,184
507,569,1,45,185
508,569,18,45,185
509,569,26,45,185
510,569,29,45,185
511,570,107,45,186
512,570,2,15,186
513,570,4,15,186
514,570,78,15,186
515,570,6,45,186
516,570,45,15,187
517,570,18,45,187
518,570,1,45,187
519,570,28,45,187
520,570,4,45,187
521,570,1,45,188
522,570,21,45,188
523,571,4,15,189
524,571,60,45,189
525,571,4,45,189
526,571,30,5,189
527,571,80,15,189
528,571,12,45,190
529,571,6,15,190
530,571,4,45,190
531,571,2,15,191
532,571,1,5,191
533,571,3,45,191
534,572,36,45,192
535,572,2,45,192
536,572,2,15,192
537,572,21,45,192
538,572,1,15,192
539,572,72,45,193
540,572,2,45,193
541,572,45,5,194
542,572,2,45,194
543,572,4,45,195
544,572,7,45,195
545,572,2,45,195
546,572,1,45,196
547,572,13,15,196
548,573,12,45,197
549,573,99,5,197
550,573,2,45,198
551,573,18,45,198
552,573,1,45,199
553,573,10,15,199
554,573,18,45,199
555,573,9,45,200
556,573,61,15,200
557,573,103,15,200
558,573,14,15,201
559,574,3,45,202
560,574,1,45,202
561,574,39,15,202
562,574,18,45,203
563,574,7,45,203
564,574,56,45,204
565,574,2,15,204
566,574,1,5,205
567,574,88,45,205
568,575,72,45,206
569,575,1,45,206
570,575,1,15,206
571,575,2,15,206
572,575,1,45,207
573,575,41,45,207
574,575,18,45,207
575,575,14,45,207
576,575,1,45,208
577,575,106,45,208
578,575,19,15,208
579,575,64,45,209
580,575,3,45,209
581,576,28,45,210
582,576,9,45,210
583,576,5,15,210
584,576,12,45,211
585,576,54,15,211
586,576,8,15,212
587,576,6,15,212
588,576,13,45,212
589,576,103,45,212
590,576,1,5,212
591,576,4,45,213
592,576,10,45,213
593,576,70,45,213
594,576,104,15,213
595,576,68,45,213
596,576,1,15,214
597,577,105,45,215
598,577,2,45,215
599,577,8,45,215
600,577,22,5,215
601,577,53,15,215
602,577,8,45,216
603,577,9,45,216
604,577,1,45,216
605,577,3,45,217
606,577,1,5,217
607,578,66,5,218
608,578,4,45,218
609,578,20,45,219
610,578,5,45,219
611,578,91,45,219
612,578,1,45,220
613,578,2,45,220
614,578,5,5,220
615,578,17,45,221
616,578,53,15,221
617,578,3,45,221
618,578,3,45,221
619,578,22,45,221
620,578,25,45,222
621,579,82,45,223
622,579,2,45,223
623,579,2,45,223
624,579,23,45,224
625,579,21,45,224
626,579,7,15,224
627,579,29,45,225
628,579,1,45,225
629,579,2,45,225
630,579,4,45,225
631,579,1,45,225
632,579,29,45,226
633,579,34,5,226
634,579,38,45,226
635,579,8,45,227
636,579,2,45,227
637,579,62,45,227
638,579,9,45,227
639,580,1,45,228
640,580,1,45,228
641,580,67,5,229
642,580,23,45,229
643,580,3,45,229
644,580,4,45,229
645,580,96,45,229
646,580,1,45,230
647,580,1,45,230
648,580,60,45,230
649,580,54,45,231
650,580,1,45,231
651,580,1,45,231
652,580,1,45,231
653,581,2,15,232
654,581,3,45,232
655,581,3,45,232
656,581,2,15,233
657,581,2,45,233
658,581,2,45,234
659,581,2,45,234
660,581,4,45,234
661,581,2,15,234
662,582,32,45,235
663,582,1,5,235
664,582,8,45,235
665,582,12,15,235
666,582,7,45,235
667,582,12,5,236
668,582,15,45,236
669,582,76,45,236
670,582,5,5,236
671,582,73,45,237
672,582,4,45,237
673,583,1,45,238
674,583,11,45,238
675,583,9,45,238
676,583,67,45,239
677,583,47,45,239
678,583,6,45,240
679,583,51,45,240
680,583,15,45,240
681,583,1,5,240
682,583,39,15,240
683,583,97,45,241
684,583,7,45,241
685,583,6,5,241
686,584,3,45,242
687,584,11,15,242
688,584,19,15,243
689,584,17,45,243
690,584,59,45,243
691,584,78,45,243
692,584,15,5,244
693,584,1,45,244
694,584,48,45,244
695,584,1,15,245
696,584,18,45,245
697,584,18,45,245
698,584,47,15,245
699,584,91,45,245
700,585,8,45,246
701,585,4,45,246
702,585,1,5,247
703,585,4,5,247
704,585,1,5,247
705,585,36,45,248
706,585,1,15,248
707,585,7,45,249
708,585,1,45,249
709,585,85,15,249
710,585,17,45,249
711,585,2,45,249
712,585,31,45,250
713,585,6,45,250
714,585,49,15,250
715,585,2,45,250
716,585,20,45,250
717,585,4,45,251
718,586,44,45,252
719,586,4,45,252
720,586,23,45,253
721,586,4,45,253
722,586,41,45,253
723,586,20,45,253
724,586,75,45,254
725,586,44,15,254
726,586,19,45,254
727,587,10,15,255
728,587,2,15,255
729,587,73,45,255
730,587,17,45,255
731,587,1,45,255
732,587,23,15,256
733,587,24,45,256
734,587,3,45,256
735,587,17,45,257
736,587,2,45,257
737,587,7,5,257
738,587,37,15,257
739,587,25,45,257
740,588,24,45,258
741,588,11,45,258
742,588,1,45,258
743,588,1,45,258
744,588,31,45,259
745,588,4,45,259
746,588,3,45,259
747,588,59,45,259
748,588,22,45,260
749,588,2,5,260
750,588,22,45,261
751,588,69,45,261
752,588,83,15,261
753,588,11,45,262
754,588,3,45,262
755,588,78,15,262
756,588,2,45,262
757,589,33,45,263
758,589,2,15,263
759,589,49,15,263
760,589,11,45,263
761,589,31,45,263
762,589,12,45,264
763,589,2,45,264
764,589,55,5,264
765,589,11,45,265
766,589,11,45,265
767,589,43,5,265
768,589,2,45,266
769,589,34,15,266
770,589,61,15,266
771,590,42,15,267
772,590,27,45,267
773,590,1,45,268
774,590,1,15,268
775,590,1,5,269
776,590,5,45,269
777,590,5,45,269
778,590,12,45,269
779,590,13,5,269
780,590,2,45,270
781,590,2,45,270
782,590,11,45,270
783,590,1,15,271
784,591,27,5,272
785,591,55,15,272
786,591,21,45,273
787,591,5,45,273
788,591,11,15,273
789,591,89,45,274
790,591,10,15,274
791,591,46,15,274
792,591,1,15,274
793,591,21,45,275
794,591,6,15,275
795,591,19,45,276
796,591,62,5,276
797,591,66,15,276
798,591,1,45,276
799,591,28,45,277
800,591,27,45,277
801,592,96,45,278
802,592,17,45,278
803,592,5,45,278
804,592,18,15,278
805,592,24,45,279
806,592,6,5,279
807,592,6,15,280
808,592,47,15,280
809,592,35,45,280
810,592,94,45,281
811,592,3,45,281
812,592,9,45,282
813,592,8,45,282
814,592,23,45,282
815,592,33,45,282
816,593,52,45,283
817,593,63,15,283
818,593,20,45,283
819,593,27,45,283
820,593,35,45,284
821,593,6,45,284
822,593,10,5,284
823,593,1,5,284
824,593,14,45,284
825,593,7,45,285
826,593,55,45,285
827,593,2,45,286
828,593,6,5,286
829,593,7,15,286
830,593,2,45,287
831,593,35,45,287
832,594,7,15,288
833,594,23,45,288
834,594,2,45,288
835,594,4,15,288
836,594,1,45,288
837,594,1,45,289
838,594,3,45,289
839,594,39,45,290
840,594,11,45,290
841,594,40,45,290
842,595,52,45,291
843,595,78,45,291
844,595,20,5,291
845,595,10,5,292
846,595,5,45,292
847,595,47,5,292
848,595,64,15,292
849,595,22,45,292
850,595,2,45,293
851,595,4,45,293
852,595,9,45,294
853,595,1,15,294
854,595,5,15,294
855,595,6,45,294
856,595,10,15,295
857,595,29,45,295
858,595,88,45,295
859,595,12,15,295
860,595,4,45,295
861,595,8,45,296
862,596,3,45,297
863,596,5,45,297
864,596,63,5,297
865,596,95,45,297
866,596,4,45,297
867,596,27,5,298
868,596,13,5,298
869,596,6,45,299
870,596,2,45,299
871,596,17,45,299
872,596,74,45,299
873,596,1,45,300
874,596,8,45,300
875,596,55,45,300
876,596,2,45,301
877,596,6,45,301
878,596,14,45,302
879,596,23,45,302
880,596,22,5,302
881,596,2,45,303
882,597,76,45,304
883,597,2,45,304
884,597,4,45,304
885,597,100,45,304
886,597,14,15,304
887,597,59,45,305
888,597,2,45,305
889,597,85,5,305
890,597,59,45,305
891,597,5,45,306
892,597,62,15,306
893,597,64,15,307
894,597,16,15,307
895,597,1,45,308
896,597,5,45,308
897,597,1,45,309
898,597,4,45,309
899,598,65,45,310
900,598,5,15,310
901,598,18,45,310
902,598,5,5,311
903,598,42,15,311
904,598,11,45,311
905,598,2,45,311
906,598,13,45,311
907,598,2,15,312
908,598,51,45,312
909,598,4,45,313
910,598,34,45,313
911,598,3,45,313
912,598,15,45,313
913,598,23,45,313
914,598,26,15,314
915,598,1,45,314
916,598,1,15,315
917,598,4,45,315
918,598,2,45,315
919,598,10,5,315
920,598,3,45,315
921,598,9,15,316
922,598,15,45,316
923,599,3,45,317
924,599,81,15,317
925,599,4,45,317
926,599,8,15,317
927,599,23,45,317
928,599,23,45,318
929,599,85,5,318
930,599,9,15,318
931,599,73,45,318
932,599,8,15,318
933,599,76,45,319
934,599,12,45,319
935,599,12,15,320
936,599,9,45,320
937,599,7,5,320
938,599,80,45,321
939,600,20,45,322
940,600,3,45,322
941,600,8,5,322
942,600,33,5,322
943,600,2,45,323
944,600,1,15,323
945,600,68,45,324
946,600,4,45,324
947,600,15,45,324
948,600,4,45,324
949,600,9,45,325
950,600,2,45,325
951,600,9,45,326
952,600,7,45,326
953,600,9,45,326
954,600,73,45,327
955,600,93,45,327
956,601,27,45,328
957,601,18,45,328
958,601,5,15,328
959,601,1,45,328
960,601,36,45,328
961,601,9,45,329
962,601,20,45,329
963,601,70,45,330
964,601,1,45,330
965,601,5,15,331
966,601,91,5,331
967,601,2,15,332
968,601,3,45,332
969,601,2,45,332
970,601,23,45,332
971,602,41,45,333
972,602,2,15,333
973,602,44,45,333
974,602,53,15,334
975,602,10,5,334
976,602,65,45,334
977,602,3,45,334
978,602,3,45,335
979,602,3,45,335
980,602,25,45,335
981,602,50,45,336
982,602,88,45,336
983,602,3,45,336
984,602,2,45,336
985,602,2,45,337
986,602,13,15,337
987,602,11,15,337
988,602,9,15,337
989,602,13,15,338
990,602,33,15,338
991,602,66,15,338
992,602,99,45,339
993,603,12,15,340
994,603,2,45,340
995,603,1,45,341
996,603,4,45,341
997,603,98,45,342
998,603,3,45,342
999,603,44,45,343
1000,603,6,45,343
1001,603,38,45,343
1002,603,68,45,343
1003,603,59,45,344
1004,603,1,45,344
1005,603,3,45,344
1006,603,53,15,344
1007,603,46,15,345
1008,603,63,5,345
1009,603,3,45,346
1010,603,21,5,346
1011,603,18,45,347
1012,603,6,45,347
1013,603,1,5,348
1014,604,35,45,349
1015,604,8,45,349
1016,604,107,45,350
1017,604,3,45,350
1018,604,6,15,350
1019,604,31,45,351
1020,604,72,45,351
1021,604,10,5,351
1022,604,3,45,352
1023,604,90,45,352
1024,604,12,15,352
1025,604,11,45,352
1026,604,2,5,353
1027,604,1,45,353
1028,604,10,45,353
1029,604,3,45,353
1030,604,16,5,354
1031,604,13,5,354
1032,605,8,15,355
1033,605,7,45,355
1034,605,61,5,356
1035,605,3,45,356
1036,605,41,15,356
1037,605,14,15,356
1038,605,53,5,357
1039,605,77,45,357
1040,605,3,45,358
1041,605,1,45,358
1042,605,33,45,358
1043,605,43,15,358
1044,605,68,15,359
1045,605,57,45,359
1046,605,44,15,359
1047,605,62,15,360
1048,605,1,45,360
1049,605,31,45,360
1050,605,29,15,361
1051,605,24,45,361
1052,605,1,5,361
1053,605,74,15,362
1054,605,8,15,362
1055,606,24,45,363
1056,606,30,45,363
1057,606,4,5,363
1058,606,15,5,363
1059,606,31,45,363
1060,606,18,45,364
1061,606,5,15,364
1062,606,33,45,364
1063,606,9,45,365
1064,606,62,45,365
1065,606,12,45,365
1066,606,16,5,365
1067,606,3,45,365
1068,606,2,45,366
1069,606,11,45,366
1070,606,87,45,367
1071,606,4,45,367
1072,606,52,45,367
1073,606,13,5,368
1074,606,59,45,368
1075,606,2,5,368
1076,606,68,15,369
1077,606,31,15,369
1078,606,34,5,369
1079,606,45,45,369
1080,606,2,45,370
1081,606,11,45,370
1082,607,3,45,371
1083,607,11,45,371
1084,607,63,45,372
1085,607,1,5,372
1086,607,61,5,372
1087,607,99,15,372
1088,607,104,45,372
1089,607,10,15,373
1090,607,11,45,373
1091,607,106,45,373
1092,607,44,5,373
1093,607,12,45,373
1094,607,44,45,374
1095,607,59,45,374
1096,607,24,5,374
1097,607,38,45,375
1098,607,2,5,375
1099,607,5,45,376
1100,607,27,15,376
1101,608,99,5,377
1102,608,3,45,377
1103,608,10,45,377
1104,608,5,45,378
1105,608,99,15,378
1106,608,1,45,378
1107,608,2,45,379
1108,608,3,45,379
1109,608,2,45,379
1110,608,8,15,380
1111,608,94,45,380
1112,608,31,45,380
1113,608,22,15,380
1114,608,2,45,381
1115,609,69,15,382
1116,609,5,15,382
1117,609,78,15,382
1118,609,6,45,382
1119,609,1,45,382
1120,609,16,45,383
1121,609,6,15,383
1122,609,27,45,384
1123,609,85,15,384
1124,609,4,5,384
1125,609,5,45,384
1126,609,1,45,384
1127,609,37,45,385
1128,609,102,5,385
1129,609,5,15,385
1130,609,4,45,386
1131,609,2,45,386
1132,609,78,45,386
1133,609,2,45,386
1134,609,33,5,386
1135,610,2,45,387
1136,610,12,15,387
1137,610,51,45,387
1138,610,25,45,388
1139,610,2,45,388
1140,610,73,5,389
1141,610,47,45,389
1142,610,9,45,389
1143,610,28,15,389
1144,610,21,45,390
1145,610,10,5,390
1146,610,22,15,390
1147,610,1,45,390
1148,610,73,5,390
1149,610,52,45,391
1150,610,2,45,391
1151,610,101,45,391
1152,610,45,15,391
1153,610,2,15,392
1154,610,67,15,392
1155,610,75,45,392
1156,611,2,45,393
1157,611,1,45,393
1158,611,10,45,393
1159,611,104,45,393
1160,611,29,15,394
1161,611,5,5,394
1162,611,2,15,394
1163,611,16,45,394
1164,611,20,45,394
1165,611,82,15,395
1166,611,3,45,395
1167,611,1,15,395
1168,611,3,45,395
1169,611,2,45,395
1170,611,103,15,396
1171,611,47,45,396
1172,611,35,45,396
1173,611,2,5,396
1174,611,22,15,397
1175,611,17,45,397
1176,612,3,45,398
1177,612,17,45,398
1178,612,2,45,398
1179,612,2,45,398
1180,612,8,45,398
1181,612,4,5,399
1182,612,15,15,399
1183,612,4,15,400
1184,612,58,45,400
1185,612,1,15,400
1186,612,7,15,400
1187,612,19,15,401
1188,612,6,45,401
1189,612,83,45,401
1190,612,54,45,402
1191,612,93,45,402
1192,612,1,45,403
1193,612,2,45,403
1194,613,13,45,404
1195,613,51,45,404
1196,613,29,45,404
1197,613,16,15,404
1198,613,2,45,404
1199,613,43,5,405
1200,613,26,15,405
1201,613,83,45,405
1202,613,66,45,405
1203,613,5,5,405
1204,613,66,5,406
1205,613,1,5,406
1206,613,4,45,406
1207,613,1,45,407
1208,613,1,45,407
1209,613,2,15,408
1210,613,4,45,408
1211,614,40,45,409
1212,614,5,45,409
1213,614,2,45,409
1214,614,4,45,409
1215,614,1,15,410
1216,614,3,45,410
1217,614,21,15,411
1218,614,2,45,411
1219,614,5,15,412
1220,614,2,45,412
1221,614,80,45,412
1222,614,33,45,413
1223,614,3,45,413
1224,615,45,15,414
1225,615,2,15,414
1226,615,83,45,415
1227,615,87,45,415
1228,615,16,15,415
1229,615,47,15,415
1230,615,29,45,415
1231,615,52,15,416
1232,615,15,45,416
1233,615,1,15,417
1234,615,43,45,417
1235,615,1,15,417
1236,615,20,15,417
1237,615,2,45,417
1238,615,45,45,418
1239,615,1,5,418
1240,615,43,15,419
1241,615,98,45,419
1242,615,31,45,420
1243,615,5,5,420
1244,615,37,45,421
1245,615,2,15,421
1246,615,1,45,421
1247,615,23,45,421
1248,615,1,45,421
1249,616,1,5,422
1250,616,71,5,422
1251,616,2,45,423
1252,616,1,45,423
1253,616,1,45,423
1254,616,23,45,423
1255,616,61,5,424
1256,616,11,45,424
1257,616,9,45,424
1258,616,37,45,425
1259,616,3,45,425
1260,616,5,5,426
1261,616,18,45,426
1262,616,1,5,426
1263,616,1,45,426
1264,616,75,5,426
1265,617,2,45,427
1266,617,1,45,427
1267,617,38,15,427
1268,617,52,45,427
1269,617,52,45,428
1270,617,15,5,428
1271,617,2,45,428
1272,617,15,15,429
1273,617,69,15,429
1274,617,81,15,429
1275,617,34,15,429
1276,617,15,45,429
1277,617,76,45,430
1278,617,42,45,430
1279,617,1,5,430
1280,617,2,45,430
1281,617,24,5,431
1282,617,12,15,431
1283,617,7,45,431
1284,618,101,45,432
1285,618,64,45,432
1286,618,1,45,432
1287,618,1,15,433
1288,618,1,5,433
1289,618,11,45,434
1290,618,7,45,434
1291,618,27,45,434
1292,618,12,5,434
1293,618,58,45,435
1294,618,1,45,435
1295,618,6,5,436
1296,618,1,15,436
1297,618,9,45,436
1298,618,71,15,437
1299,618,1,15,437
1300,618,96,45,437
1301,619,78,45,438
1302,619,4,45,438
1303,619,1,15,439
1304,619,22,45,439
1305,619,4,5,439
1306,619,43,15,440
1307,619,52,45,440
1308,619,26,5,440
1309,619,2,45,440
1310,619,5,45,441
1311,619,33,45,441
1312,619,2,45,441
1313,619,76,45,441
1314,619,26,15,442
1315,619,9,5,442
1316,619,39,15,442
1317,619,77,45,442
1318,619,49,45,442
1319,619,17,45,443
1320,619,29,15,443
1321,619,54,45,444
1322,619,4,15,444
1323,619,1,45,444
1324,620,5,15,445
1325,620,52,45,445
1326,620,1,45,446
1327,620,1,15,446
1328,620,53,45,446
1329,620,18,45,446
1330,620,42,45,446
1331,620,40,45,447
1332,620,1,15,447
1333,620,2,45,447
1334,620,2,15,447
1335,620,25,45,448
1336,620,44,15,448
1337,620,4,45,448
1338,620,4,15,449
1339,620,88,45,449
1340,620,18,45,449
1341,621,34,15,450
1342,621,1,45,450
1343,621,26,15,451
1344,621,5,45,451
1345,621,21,45,451
1346,621,76,15,452
1347,621,85,5,452
1348,621,20,45,453
1349,621,2,45,453
1350,621,67,45,453
1351,621,2,15,453
1352,621,41,15,453
1353,621,31,45,454
1354,621,5,45,454
1355,621,2,45,455
1356,621,2,45,455
1357,621,28,45,455
1358,621,94,15,455
1359,621,20,45,456
1360,622,21,45,457
1361,622,65,45,457
1362,622,80,45,457
1363,622,3,45,457
